sid,n_cand,n_keep,n_lowtissue,n_pen,frac_lowtissue,frac_keep,n_lost_cancer_tiles,max_lost_cancer,max_kept_cancer
4bd5c18dcdfe,153,116,37,0,0.24183006535947713,0.7581699346405228,3,6.8024,35.5179
4be06d7d1bc7,137,90,47,0,0.34306569343065696,0.656934306569343,20,11.6028,53.0273
4be68ecd2fdb,128,98,30,0,0.234375,0.765625,10,10.2692,61.1023
4bf5a250183e,243,166,66,11,0.2716049382716049,0.6831275720164609,0,0.0,0.0
4c25d8ba4a2e,153,116,31,6,0.20261437908496732,0.7581699346405228,0,0.0,28.5492
4c2b7a2554d5,182,140,35,7,0.19230769230769232,0.7692307692307693,4,5.0659,71.7697
4c4c624b8db2,135,96,31,8,0.22962962962962963,0.7111111111111111,9,12.4802,61.1389
4c52ceaed5d1,218,158,57,3,0.26146788990825687,0.7247706422018348,22,13.7268,71.3074
4c547c4817c0,207,144,63,0,0.30434782608695654,0.6956521739130435,13,9.1217,82.2968
4c6a0e8134ae,166,128,38,0,0.2289156626506024,0.7710843373493976,3,8.5449,53.8605
4c72ab6a23ce,87,48,13,26,0.14942528735632185,0.5517241379310345,4,5.9143,47.8531
4c7318b58b1d,45,25,12,8,0.26666666666666666,0.5555555555555556,7,14.9445,57.3792
4c7ab20052bb,152,121,31,0,0.20394736842105263,0.7960526315789473,16,20.1065,92.0258
4c9894ef150c,125,91,34,0,0.272,0.728,2,2.1713,31.0852
4c9cb3b8e0f1,30,14,16,0,0.5333333333333333,0.4666666666666667,2,8.1482,45.6497
4ca21d08bb5a,133,105,28,0,0.21052631578947367,0.7894736842105263,0,0.0,0.0
4cb2407fb053,184,115,27,42,0.14673913043478262,0.625,1,1.004,62.7426
4cc1691f988c,277,223,54,0,0.19494584837545126,0.8050541516245487,13,6.8283,70.7565
4ccf0ed8147b,125,88,37,0,0.296,0.704,0,0.0,0.0
4ce70385b1b2,270,193,76,1,0.2814814814814815,0.7148148148148148,0,0.0,0.0
4cf118a34313,191,140,44,7,0.23036649214659685,0.7329842931937173,9,5.4291,64.4363
4cf55b23a96f,55,36,19,0,0.34545454545454546,0.6545454545454545,1,8.0429,48.9685
4d13e4678b69,177,140,37,0,0.20903954802259886,0.7909604519774012,14,11.5509,72.9095
4d1dc7014379,131,71,50,10,0.3816793893129771,0.5419847328244275,0,0.0,0.0
4d30d4e5e4ad,198,135,63,0,0.3181818181818182,0.6818181818181818,16,8.8593,49.4461
4d37cd687a4b,166,105,61,0,0.3674698795180723,0.6325301204819277,15,14.3387,77.3758
4d3882bcb3cf,204,149,55,0,0.2696078431372549,0.7303921568627451,0,0.0,0.0
4d4b6d9c4e2f,143,101,42,0,0.2937062937062937,0.7062937062937062,0,0.0,0.0
4d65e71e1e95,138,100,30,8,0.21739130434782608,0.7246376811594203,0,0.0,52.9709
4d6ba6a91775,73,52,21,0,0.2876712328767123,0.7123287671232876,5,17.2379,70.0226
4d729d269ecb,236,173,63,0,0.2669491525423729,0.7330508474576272,3,5.3619,42.2226
4d803d599e3a,152,108,44,0,0.2894736842105263,0.7105263157894737,14,10.4446,60.9146
4d8fea743c61,130,90,39,1,0.3,0.6923076923076923,2,7.6614,57.1915
4d929aa6fe44,110,79,31,0,0.2818181818181818,0.7181818181818181,10,8.4259,69.2825
4d9f14a6dab9,180,133,47,0,0.2611111111111111,0.7388888888888889,11,14.5599,58.3664
4da76442dc54,236,145,52,39,0.22033898305084745,0.614406779661017,1,8.3862,53.1799
4db9a5906b55,67,48,19,0,0.2835820895522388,0.7164179104477612,3,5.4169,61.6364
4dc731d30fb8,37,27,9,1,0.24324324324324326,0.7297297297297297,0,0.0,0.0
4dcd3e9109bd,279,213,66,0,0.23655913978494625,0.7634408602150538,24,10.318,60.2325
4dee4ae085e3,71,49,21,1,0.29577464788732394,0.6901408450704225,9,18.2144,63.1073
4df489a9cfb4,192,145,47,0,0.24479166666666666,0.7552083333333334,10,6.0669,68.8995
4e11f7a0a262,148,100,45,3,0.30405405405405406,0.6756756756756757,8,9.7397,41.5771
4e1247214b51,167,108,38,21,0.2275449101796407,0.6467065868263473,8,9.0424,59.7641
4e4ce0014805,228,166,62,0,0.2719298245614035,0.7280701754385965,18,13.0157,83.9432
4e5805c11755,158,112,44,2,0.27848101265822783,0.7088607594936709,8,17.8009,76.5533
4e5c75b501c3,189,135,54,0,0.2857142857142857,0.7142857142857143,24,18.0115,79.4052
4e60bebc14d0,35,24,11,0,0.3142857142857143,0.6857142857142857,0,0.0,19.0521
4e80b5738f59,190,137,51,2,0.26842105263157895,0.7210526315789474,0,0.0,0.0
4e8d7f8d4038,212,165,47,0,0.22169811320754718,0.7783018867924528,21,14.621,70.1782
4e95048eb0c0,114,74,20,20,0.17543859649122806,0.6491228070175439,4,7.6035,69.3787
4e978306ab32,110,33,77,0,0.7,0.3,0,0.0,0.0
4ebbb0e1da2e,80,52,28,0,0.35,0.65,12,19.2749,83.0856
4ec11bb76ae0,119,71,48,0,0.40336134453781514,0.5966386554621849,0,0.0,0.0
4ec6654ea6a3,160,115,45,0,0.28125,0.71875,11,9.1537,67.1402
4ecad8aefbc2,243,174,67,2,0.2757201646090535,0.7160493827160493,2,7.4966,48.7991
4ed29df24a54,122,93,29,0,0.23770491803278687,0.7622950819672131,0,0.0,0.0
4edba0c8cc0e,131,81,12,38,0.0916030534351145,0.6183206106870229,0,0.0,50.5005
4ef6decdc942,207,152,54,1,0.2608695652173913,0.7342995169082126,13,9.6039,51.4893
4f066c3230d1,183,139,44,0,0.24043715846994534,0.7595628415300546,15,12.0743,74.3027
4f06726cf771,205,159,34,12,0.16585365853658537,0.775609756097561,10,13.5696,73.7167
4f0d03d08a55,218,171,47,0,0.21559633027522937,0.7844036697247706,22,15.213,77.3712
4f39a9611ee3,72,54,18,0,0.25,0.75,0,0.0,29.7089
4f504a9f8f34,38,20,15,3,0.39473684210526316,0.5263157894736842,0,0.0,0.0
4f5285ebe78a,114,83,23,8,0.20175438596491227,0.7280701754385965,6,6.8375,45.694
4f7b524ea374,156,116,34,6,0.21794871794871795,0.7435897435897436,0,0.0,0.0
4f7d297df486,107,80,27,0,0.2523364485981308,0.7476635514018691,2,6.0211,33.9478
4f8c97e95011,44,26,17,1,0.38636363636363635,0.5909090909090909,0,0.0,0.0
4f8ea724680d,80,56,22,1,0.275,0.7,0,0.0,34.523
4fae900c0644,108,68,40,0,0.37037037037037035,0.6296296296296297,7,10.2219,60.9238
4fb0466bef8b,229,173,38,18,0.16593886462882096,0.7554585152838428,0,0.0,34.0836
4fbcad209342,234,185,49,0,0.2094017094017094,0.7905982905982906,7,6.3553,58.8455
4fcadcef9e16,85,62,23,0,0.27058823529411763,0.7294117647058823,0,0.0,0.0
4fce03009477,207,165,42,0,0.2028985507246377,0.7971014492753623,16,13.5117,68.663
4fdb930e10a0,192,139,53,0,0.2760416666666667,0.7239583333333334,17,13.3072,73.7518
4ff695dbae44,137,91,32,14,0.23357664233576642,0.6642335766423357,3,8.403,69.104
5000abf0b5e2,154,110,44,0,0.2857142857142857,0.7142857142857143,0,0.0,0.0
5000f1e3635c,46,34,10,2,0.21739130434782608,0.7391304347826086,3,7.7942,54.837
5005f9cc40ba,115,77,28,10,0.24347826086956523,0.6695652173913044,4,5.2536,48.5657
500b90c3e7eb,76,57,19,0,0.25,0.75,3,7.1548,44.519
500d4f7a1260,174,89,19,66,0.10919540229885058,0.5114942528735632,0,0.0,53.3264
501d3573cecc,154,108,30,16,0.19480519480519481,0.7012987012987013,11,15.4282,61.8607
501eb15b8ae1,251,179,55,11,0.21912350597609562,0.7131474103585658,6,4.9866,58.6609
50385e37db35,140,104,35,1,0.25,0.7428571428571429,3,6.8985,53.8391
50467a6acf3c,184,160,22,2,0.11956521739130435,0.8695652173913043,6,3.4882,61.438
506eec1a2c0a,172,129,25,18,0.14534883720930233,0.75,6,11.174,62.5381
507ac341d0a6,111,22,4,85,0.036036036036036036,0.1981981981981982,0,0.0,30.658
5088ad926fb0,176,140,36,0,0.20454545454545456,0.7954545454545454,12,11.0336,63.9496
508c23fef3f2,47,29,18,0,0.3829787234042553,0.6170212765957447,2,4.1763,48.0026
50a159e2f932,50,34,16,0,0.32,0.68,0,0.0,0.0
50c1a18ccd55,246,184,62,0,0.25203252032520324,0.7479674796747967,2,3.2059,23.4924
50d2485d0802,209,146,59,4,0.2822966507177033,0.6985645933014354,8,7.3944,60.5301
50dca6da456c,98,78,20,0,0.20408163265306123,0.7959183673469388,10,12.0773,95.5811
50f74e7e6215,152,101,51,0,0.3355263157894737,0.6644736842105263,0,0.0,0.0
510b8a174568,96,56,21,19,0.21875,0.5833333333333334,8,12.738,63.6429
5112ffdb6b26,161,121,40,0,0.2484472049689441,0.7515527950310559,0,0.0,59.8053
511a33b7aeb1,164,118,44,2,0.2682926829268293,0.7195121951219512,7,7.2556,55.9326
5121187bc98e,242,168,72,2,0.2975206611570248,0.6942148760330579,15,11.6699,60.7956
51241cdb2f2d,79,64,15,0,0.189873417721519,0.810126582278481,0,0.0,0.0
514bd15da8c3,140,96,40,4,0.2857142857142857,0.6857142857142857,11,9.964,55.4993
514f766f399e,239,178,61,0,0.25523012552301255,0.7447698744769874,0,0.0,0.0
5153df72c43a,133,75,58,0,0.43609022556390975,0.5639097744360902,0,0.0,0.0
516598fef0cb,96,66,30,0,0.3125,0.6875,9,11.4136,79.4296
5166d94b7a25,63,35,28,0,0.4444444444444444,0.5555555555555556,0,0.0,0.0
516f93fd6b07,210,134,70,6,0.3333333333333333,0.638095238095238,11,4.2435,60.3653
51aa1de7c4bb,111,75,36,0,0.32432432432432434,0.6756756756756757,13,12.5931,69.3878
51acf15cbc6a,210,155,54,1,0.2571428571428571,0.7380952380952381,9,13.1714,69.223
51b79eb61771,165,123,39,3,0.23636363636363636,0.7454545454545455,12,13.8855,90.4694
51b9b885a299,120,91,29,0,0.24166666666666667,0.7583333333333333,11,9.8328,62.9379
51be6e37c81a,90,61,29,0,0.32222222222222224,0.6777777777777778,10,12.4939,67.7567
51c3d460a2f3,259,211,43,5,0.16602316602316602,0.8146718146718147,11,7.4142,72.7432
51c7177f25e8,78,48,30,0,0.38461538461538464,0.6153846153846154,8,4.6341,60.1669
51d0d7b3a0f1,171,127,44,0,0.2573099415204678,0.7426900584795322,10,9.5718,60.1105
51dabbb3c216,86,64,22,0,0.2558139534883721,0.7441860465116279,6,13.9587,70.3735
51ea992db967,199,132,65,2,0.32663316582914576,0.6633165829145728,0,0.0,0.0
51eff3eca711,148,113,32,3,0.21621621621621623,0.7635135135135135,28,16.0873,87.0926
51f70b985262,182,139,40,3,0.21978021978021978,0.7637362637362637,5,6.9992,61.1557
51fc45502634,146,116,30,0,0.2054794520547945,0.7945205479452054,12,17.6712,66.9693
5203b6b2f6c3,171,122,35,14,0.2046783625730994,0.7134502923976608,8,6.6711,63.1531
5204134e82ce,21,11,10,0,0.47619047619047616,0.5238095238095238,0,0.0,0.0
521da07cca3a,201,158,42,1,0.208955223880597,0.7860696517412935,0,0.0,0.0
5220a2cb778f,203,160,42,1,0.20689655172413793,0.7881773399014779,14,17.5858,97.9401
52385ac03a42,147,104,43,0,0.2925170068027211,0.7074829931972789,0,0.0,0.0
5252182ded15,149,106,43,0,0.28859060402684567,0.7114093959731543,0,0.0,0.0
5255e5cae8fc,147,116,29,2,0.19727891156462585,0.7891156462585034,0,0.0,0.0
528423d80e99,244,121,33,90,0.13524590163934427,0.4959016393442623,2,8.493,82.0724
5289380c4559,50,34,16,0,0.32,0.68,4,12.6373,69.8166
529ba9e85211,149,89,23,37,0.15436241610738255,0.5973154362416108,1,2.8351,66.3696
52d9b14996bd,66,44,22,0,0.3333333333333333,0.6666666666666666,0,0.0,0.0
52e38cf820ba,201,166,35,0,0.17412935323383086,0.8258706467661692,22,15.7974,77.005
52f458343920,238,160,18,60,0.07563025210084033,0.6722689075630253,7,9.0836,67.4408
530d4ae32063,149,91,58,0,0.38926174496644295,0.610738255033557,7,12.1567,55.7983
530f322b76df,128,90,38,0,0.296875,0.703125,0,0.0,27.2049
53112d6426aa,150,102,48,0,0.32,0.68,15,12.3093,61.0458
531a7f47d8e6,219,177,33,9,0.1506849315068493,0.8082191780821918,10,8.8501,82.2006
531ce6a7fd3f,92,57,23,12,0.25,0.6195652173913043,0,0.0,0.0
5338e73d0161,176,140,36,0,0.20454545454545456,0.7954545454545454,11,8.8837,66.5207
53416873e47e,109,74,35,0,0.3211009174311927,0.6788990825688074,14,12.8937,70.9061
536be1ccbccc,168,112,46,10,0.27380952380952384,0.6666666666666666,0,0.0,0.0
539afe8ddc8d,231,175,53,3,0.22943722943722944,0.7575757575757576,0,0.0,0.0
53a053373822,215,172,43,0,0.2,0.8,11,12.8052,75.7675
53a0d392e204,222,149,30,43,0.13513513513513514,0.6711711711711712,4,10.408,58.5907
53c13f2dba31,131,94,29,8,0.22137404580152673,0.7175572519083969,2,4.2313,63.6169
53c42a394b9b,205,147,58,0,0.28292682926829266,0.7170731707317073,5,9.5245,54.9255
53c8c3db0201,194,145,49,0,0.25257731958762886,0.7474226804123711,0,0.0,0.0
53d6abac96a4,47,30,17,0,0.3617021276595745,0.6382978723404256,7,12.4985,57.5363
53d70323e7fb,81,58,23,0,0.2839506172839506,0.7160493827160493,6,6.781,79.567
53dfff0cecd0,169,124,43,2,0.25443786982248523,0.7337278106508875,11,7.6477,76.8738
53fd8c8bf3e1,136,90,24,22,0.17647058823529413,0.6617647058823529,0,0.0,0.0
5412642aeef9,176,136,36,4,0.20454545454545456,0.7727272727272727,11,13.2721,73.7808
54126c6e72a0,40,26,13,1,0.325,0.65,1,1.2115,25.0549
544a71ab7a85,138,94,42,2,0.30434782608695654,0.6811594202898551,0,0.0,0.0
5456189d4e5c,43,33,10,0,0.23255813953488372,0.7674418604651163,7,15.6754,88.3362
545d14287912,190,140,42,8,0.22105263157894736,0.7368421052631579,19,11.7645,74.1119
5467682efb78,200,154,44,2,0.22,0.77,15,8.1818,80.4184
548590e1e989,131,106,25,0,0.19083969465648856,0.8091603053435115,9,6.6971,55.7678
548a1b47c6c3,42,29,13,0,0.30952380952380953,0.6904761904761905,7,5.8472,56.7749
5491324b554f,185,140,9,36,0.04864864864864865,0.7567567567567568,0,0.0,22.7158
5497b569f15c,135,101,23,11,0.17037037037037037,0.7481481481481481,0,0.0,35.8063
549f87924e48,19,14,5,0,0.2631578947368421,0.7368421052631579,0,0.0,0.0
54c0ade41f99,62,33,24,5,0.3870967741935484,0.532258064516129,0,0.0,0.0
54ce318108d4,51,37,14,0,0.27450980392156865,0.7254901960784313,6,5.6458,79.4281
54d6c9c73fff,154,94,58,2,0.37662337662337664,0.6103896103896104,1,6.543,38.6414
5504b8b281b5,216,163,36,17,0.16666666666666666,0.7546296296296297,15,12.4191,78.7613
55204bdec971,146,122,24,0,0.1643835616438356,0.8356164383561644,5,7.9514,61.7477
55321af89836,156,122,20,14,0.1282051282051282,0.782051282051282,2,2.0401,46.3074
5534719b308c,144,101,43,0,0.2986111111111111,0.7013888888888888,0,0.0,0.0
553fa72290f3,204,145,36,23,0.17647058823529413,0.7107843137254902,20,12.262,85.466
554970412cd2,100,73,26,0,0.26,0.73,9,11.4883,50.0427
554c017aec32,29,19,10,0,0.3448275862068966,0.6551724137931034,1,2.5955,39.5264
5554bf43ed82,161,122,39,0,0.2422360248447205,0.7577639751552795,8,6.7841,63.4766
5558579da28c,70,46,23,1,0.32857142857142857,0.6571428571428571,0,0.0,0.0
555d77d0fe45,161,125,30,6,0.18633540372670807,0.7763975155279503,7,8.2367,61.2976
5560bd3b0319,214,158,53,3,0.24766355140186916,0.7383177570093458,12,5.6244,52.182
5563ecd2b196,117,82,35,0,0.29914529914529914,0.7008547008547008,9,13.6642,54.4556
5568eb519a51,158,124,34,0,0.21518987341772153,0.7848101265822784,15,14.7766,72.8256
55871a7a0ec1,246,179,65,2,0.26422764227642276,0.7276422764227642,0,0.0,0.0
55a01c1ebef6,139,89,50,0,0.3597122302158273,0.6402877697841727,19,16.7007,84.0134
55b2b9388cfc,155,111,37,7,0.23870967741935484,0.7161290322580646,15,10.7544,62.0834
55b803fc495e,47,30,17,0,0.3617021276595745,0.6382978723404256,2,8.1772,53.653
55bc19f33c8e,224,149,75,0,0.33482142857142855,0.6651785714285714,0,0.0,0.0
55be95a3ff46,157,109,48,0,0.3057324840764331,0.6942675159235668,0,0.0,0.0
55c0eded30c8,236,181,53,1,0.2245762711864407,0.7669491525423728,8,12.3306,68.7347
55c836a2684c,269,196,68,5,0.2527881040892193,0.7286245353159851,6,3.5324,39.9094
55d91c327109,101,58,43,0,0.42574257425742573,0.5742574257425742,5,10.8765,48.671
55dae64aaea4,221,175,46,0,0.2081447963800905,0.7918552036199095,10,8.5846,50.3433
55e4c013d70e,182,127,55,0,0.3021978021978022,0.6978021978021978,1,4.4128,27.6276
56019667ff34,108,67,41,0,0.37962962962962965,0.6203703703703703,0,0.0,0.0
5618c8129a6d,262,185,72,5,0.2748091603053435,0.7061068702290076,1,2.1912,19.1299
562ed7c01bf0,189,135,54,0,0.2857142857142857,0.7142857142857143,22,12.9181,83.6777
56595a1d570f,104,58,21,25,0.20192307692307693,0.5576923076923077,0,0.0,0.0
565b748e64e5,97,65,32,0,0.32989690721649484,0.6701030927835051,0,0.0,0.0
56a882d88e11,154,122,22,10,0.14285714285714285,0.7922077922077922,14,6.1707,63.4903
56b18e150769,222,151,50,21,0.22522522522522523,0.6801801801801802,18,14.2075,69.5801
56b4f13d2216,289,220,65,4,0.22491349480968859,0.7612456747404844,0,0.0,0.0
56b528601b6b,229,112,29,88,0.12663755458515283,0.4890829694323144,0,0.0,0.0
56c011c71edc,126,72,31,23,0.24603174603174602,0.5714285714285714,9,19.6609,78.0716
56c263aad278,218,155,57,6,0.26146788990825687,0.7110091743119266,0,0.0,30.3268
56cbb29cfb74,147,69,23,55,0.1564625850340136,0.46938775510204084,0,0.0,13.4796
56deba644681,176,121,43,12,0.24431818181818182,0.6875,0,0.0,0.0
56e6cfc2a0ae,128,100,28,0,0.21875,0.78125,12,12.6541,64.7675
571ff8903883,163,117,38,8,0.2331288343558282,0.7177914110429447,5,6.5002,49.9435
5724a6703905,181,128,53,0,0.292817679558011,0.7071823204419889,12,14.6805,64.7293
573ad8015383,137,91,22,24,0.16058394160583941,0.6642335766423357,0,0.0,36.0748
573cdbd8eda0,34,23,11,0,0.3235294117647059,0.6764705882352942,1,6.8787,19.5038
5740b936c0d4,95,81,14,0,0.14736842105263157,0.8526315789473684,11,13.5971,95.2789
5764f6df31c3,152,94,13,45,0.08552631578947369,0.618421052631579,2,2.3178,71.7453
577a95c3a3a0,204,165,37,2,0.18137254901960784,0.8088235294117647,7,4.332,40.6952
5793129d5309,208,142,66,0,0.3173076923076923,0.6826923076923077,0,0.0,0.0
57ac237fd780,253,209,44,0,0.17391304347826086,0.8260869565217391,2,8.2321,41.7191
57af8fa4543f,224,156,65,3,0.29017857142857145,0.6964285714285714,10,2.8229,51.6953
57d5a6b61ecf,108,72,36,0,0.3333333333333333,0.6666666666666666,0,0.0,0.0
57d82e5381a6,168,124,44,0,0.2619047619047619,0.7380952380952381,11,16.3574,69.5511
57fedc6c794b,223,178,45,0,0.20179372197309417,0.7982062780269058,2,7.1442,68.1641
5811cebb423e,308,245,60,3,0.19480519480519481,0.7954545454545454,25,12.2849,77.5391
5816a0df3d7e,190,152,35,2,0.18421052631578946,0.8,12,10.4904,67.9047
581a0ecff3a2,112,79,22,11,0.19642857142857142,0.7053571428571429,1,1.0971,82.1075
5842e1854d2e,214,154,29,31,0.13551401869158877,0.719626168224299,3,4.7455,62.7274
5846acd1f690,101,47,16,38,0.15841584158415842,0.46534653465346537,0,0.0,0.0
58476708525d,182,129,36,17,0.1978021978021978,0.7087912087912088,2,4.776,50.8667
584dd714859c,108,79,29,0,0.26851851851851855,0.7314814814814815,8,8.8272,59.1675
585673c1e2a7,178,112,31,35,0.17415730337078653,0.6292134831460674,0,0.0,0.0
585bf47f3992,160,108,50,0,0.3125,0.675,13,13.7787,85.1181
586eb142ad43,48,35,13,0,0.2708333333333333,0.7291666666666666,3,4.2435,30.8243
5895a94c14ef,199,150,49,0,0.24623115577889448,0.7537688442211056,6,9.256,91.2811
589c60dd4940,203,150,53,0,0.26108374384236455,0.7389162561576355,0,0.0,0.0
589fb4c43782,220,159,58,3,0.2636363636363636,0.7227272727272728,24,15.4526,63.7405
58accdf477bd,214,151,63,0,0.29439252336448596,0.705607476635514,0,0.0,0.0
58b7c3ce1d0d,175,128,43,4,0.24571428571428572,0.7314285714285714,16,6.398,56.9794
58c59865a2b6,136,100,36,0,0.2647058823529412,0.7352941176470589,10,5.8151,55.9967
58c9ebcb84cf,228,183,43,2,0.18859649122807018,0.8026315789473685,2,4.8111,60.3165
58d13c5b7c1d,131,92,39,0,0.29770992366412213,0.7022900763358778,7,13.8947,74.382
58d439e1cf18,154,114,40,0,0.2597402597402597,0.7402597402597403,1,3.1387,33.8074
58e94ef72ca1,84,61,21,2,0.25,0.7261904761904762,9,18.7607,87.2925
59001f029aaf,173,127,46,0,0.2658959537572254,0.7341040462427746,4,7.2067,59.4223
5911dece5388,189,142,47,0,0.24867724867724866,0.7513227513227513,9,6.7169,50.8652
591a3db736f2,247,164,70,13,0.2834008097165992,0.6639676113360324,20,17.0914,70.7901
591be7bd1ced,234,158,76,0,0.3247863247863248,0.6752136752136753,11,7.1442,69.9066
591da133fabc,122,87,35,0,0.28688524590163933,0.7131147540983607,7,10.1425,47.5266
593ebf6ab700,200,155,45,0,0.225,0.775,15,12.7487,74.8413
5972250394f2,226,173,53,0,0.2345132743362832,0.7654867256637168,4,13.5498,35.3973
59750807e9d7,257,197,60,0,0.23346303501945526,0.7665369649805448,0,0.0,0.0
598d897fefcc,334,267,67,0,0.20059880239520958,0.7994011976047904,27,12.7838,78.7613
599109af85ca,211,152,59,0,0.2796208530805687,0.7203791469194313,0,0.0,0.0
599648926096,156,109,33,14,0.21153846153846154,0.6987179487179487,3,2.211,52.9602
59a093202759,157,121,36,0,0.22929936305732485,0.7707006369426752,19,13.8107,70.5704
59aa903a1ceb,102,79,23,0,0.22549019607843138,0.7745098039215687,11,11.7676,72.7829
59afbd8eceb9,122,95,27,0,0.22131147540983606,0.7786885245901639,9,11.2808,56.5689
59bb9950d1b0,180,139,41,0,0.22777777777777777,0.7722222222222223,0,0.0,0.0
59bc7df93b3b,143,98,23,22,0.16083916083916083,0.6853146853146853,3,2.3193,54.9713
59c0c23b3f02,87,71,16,0,0.1839080459770115,0.8160919540229885,6,15.361,75.8224
59d833e56974,183,134,49,0,0.2677595628415301,0.73224043715847,0,0.0,0.0
59df439b2cd9,265,184,43,38,0.16226415094339622,0.6943396226415094,7,5.7373,70.0607
59ef609e7ecd,204,147,57,0,0.27941176470588236,0.7205882352941176,11,7.692,58.2443
59f2e4a9a209,130,75,24,31,0.18461538461538463,0.5769230769230769,0,0.0,0.0
5a04db2e7587,97,72,25,0,0.25773195876288657,0.7422680412371134,0,0.0,0.0
5a112beb1fb4,197,144,50,3,0.25380710659898476,0.7309644670050761,17,13.5651,59.0561
5a147e41134b,103,74,29,0,0.2815533980582524,0.7184466019417476,0,0.0,0.0
5a19b7514d9a,119,94,25,0,0.21008403361344538,0.7899159663865546,0,0.0,0.0
5a3e3dc26a1d,211,158,53,0,0.25118483412322273,0.7488151658767772,0,0.0,0.0
5a43ead356b2,138,99,39,0,0.2826086956521739,0.717391304347826,9,12.6587,63.9603
5a46e8adec9c,143,105,38,0,0.26573426573426573,0.7342657342657343,0,0.0,0.0
5a6125bdeb29,92,66,26,0,0.2826086956521739,0.717391304347826,19,14.6317,89.4867
5a6b69b21fd5,161,111,50,0,0.3105590062111801,0.6894409937888198,0,0.0,0.0
5a89e95c1dfe,48,38,10,0,0.20833333333333334,0.7916666666666666,7,14.6713,87.7274
5a8ea27b08b8,152,111,41,0,0.26973684210526316,0.7302631578947368,8,12.0926,60.6018
5a94f8031f8d,221,161,43,17,0.19457013574660634,0.7285067873303167,9,4.3396,77.002
5aa7cc54ea32,212,161,51,0,0.24056603773584906,0.7594339622641509,11,8.5602,48.5901
5abf7737cdd1,185,122,27,36,0.14594594594594595,0.6594594594594595,4,7.1167,64.476
5acd1d61963d,185,132,53,0,0.2864864864864865,0.7135135135135136,7,6.192,46.6278
5acd886e33ce,161,126,35,0,0.21739130434782608,0.782608695652174,9,12.0056,66.2964
5ad5cca8bc4c,253,207,46,0,0.18181818181818182,0.8181818181818182,14,12.6282,75.7141
5ad9615573f2,166,115,51,0,0.3072289156626506,0.6927710843373494,0,0.0,0.0
5ade4e241be2,401,268,123,10,0.30673316708229426,0.6683291770573566,20,13.5895,75.8865
5ae2d48a5907,139,95,44,0,0.31654676258992803,0.6834532374100719,17,11.2366,67.6819
5af696841a9c,49,34,15,0,0.30612244897959184,0.6938775510204082,12,15.9744,87.9471
