id_a,id_b,cos,rank_a_to_b,rank_b_to_a,best_rank,mutual_top3,isup,split_a,split_b,cross_split,group_a,group_b,verdict
35b2e442142f53c58e83e1a0f0636472,65fc1018a8862bdbe4d8a063c3130a0e,0.9468,3,7,3,False,3,val,test,True,378,310,
d52d28b99ef14ecc6e55b92170b883e9,d5cab685b579ccaf021401bf2589b5f0,0.9468,19,3,3,False,1,val,test,True,1250,957,
ee810ac96bd9f15f5e06c372f6908c8c,fdb9d38ce2b5a1d31bb030cd2d3a03b9,0.9468,3,3,3,True,0,train,test,True,1254,1443,
2d1b57132c3a9858f4d983a10e07e9a0,5b003d43ec0ce5979062442486f84cf7,0.9467,6,2,2,False,4,train,val,True,254,149,
7670f6b1a24f876a30afc5f33043ede7,f2e0a29fb9a4f366cf2cd9c3e535e852,0.9467,3,8,3,False,5,train,test,True,856,1297,
1b95a0c32503e4549326e820a57127fd,886f91a0a9f9a927fe33dbd434397ae5,0.9466,4,2,2,False,5,train,val,True,122,353,
7889a8d815877c63420df1750271bd24,b13de5e3add05a187e393d0eef314891,0.9465,3,90,3,False,3,train,test,True,777,611,
77d2d284e6b6962f2761d1d37797c465,b119f1fd77a7da8feb9fb211e894fdb9,0.9465,7,3,3,False,4,train,val,True,1305,609,
15a6a06636e0bb96ad2703a64d06fcfc,c7bd85a7a10ef6226a9873afaf00d3a2,0.9464,3,28,3,False,5,train,test,True,288,1455,
2cd038d5c85feb0a8da44407e4fb6a5a,f13cd8ec6e6fde523a0a065b62086d3c,0.9464,3,25,3,False,2,train,val,True,387,1278,
48df3ca910d365bdea427ed5b7c31808,e5c048da7a875e04bc632e048223309f,0.9464,7,2,2,False,4,test,train,True,131,1134,
1c96795fe1c10e5bdd3911731edfc623,ef55278e83dc8ce2b214880eb444d59d,0.9464,36,2,2,False,1,train,test,True,1002,1249,
46f767c8c76697a603e52b56a33f86a0,ac22e5a3ef26a2942ff5c0d0edd11040,0.9463,3,6,3,False,0,val,train,True,91,631,
6b44920a6758d2dc91635ccb975b3bb7,feb0f0ab5eb812769d3a069b7be9dcf4,0.9463,2,11,2,False,5,train,test,True,961,1455,
777e89beb78fc98db5806423fe7f7254,94de92cb54c50c8f9fab0e17d360041d,0.9463,7,3,3,False,5,train,test,True,1371,1070,
4b2af68b112c6842e2fce65b9f69473a,9793c3c2317f38143d21a5187bb35652,0.9461,3,32,3,False,2,train,test,True,101,421,
b28f0f94ebc50f79d1b03cf0c0baa335,c4cde1827d4895957ca8507e37a3cf76,0.9461,81,3,3,False,0,train,test,True,959,793,
28de07f534e1942fb63732ccd9e09338,a6df5267338c181ee62b42087d0e2292,0.9459,3,125,3,False,3,test,train,True,857,526,
41cb4989ff5f99e7fee7af7e666e8319,96b25c6d10a1c6c3814433b014afae0f,0.9458,2,2,2,True,5,test,train,True,707,589,
a099b54eb2b17f63033f310eba0a61fc,e91823c58aa142ecda43d781dc322a9c,0.9458,2,7,2,False,3,train,val,True,896,1175,
a099b54eb2b17f63033f310eba0a61fc,e3e660456c62fb96e17658af48b3e7e4,0.9457,3,3,3,True,3,train,val,True,896,1110,
3858dedc8e091fc0315c50e7f8d74a56,ee607b2abd1f6a721b4765ead3fe7aeb,0.9457,110,3,3,False,1,val,train,True,647,1236,
6fe956eb5739f0877752cba783828cd2,f39bf22d9a2f313425ee201932bac91a,0.9457,6,3,3,False,4,test,train,True,237,1305,
37b66efe115f778ffd604c60995ec946,84135442a04a1324138d1df78ed185d3,0.9456,2,36,2,False,2,test,train,True,978,1084,
585bf47f399249d4bc1e18a0aad69d2a,9f3cb251707d9950d2f6a309fc1d8ae2,0.9456,3,7,3,False,4,train,val,True,138,803,
12942b14ee8cde158e33d537cc3582a9,b01f92809dbfa747dc4d1881f400d99b,0.9456,16,3,3,False,3,val,test,True,1230,600,
4035885f764d0e277b0a7f058711c6ba,bafd986d05ece7f6ac85544866c21877,0.9454,6,3,3,False,0,test,train,True,104,760,
9a132baeb5431f2b38862baff1c367c7,c7b6d326275eb46a2ec8b2e29439a99c,0.9453,3,19,3,False,2,val,train,True,437,823,
f14ab472f807f53303d5f1b27703936b,fdb9d38ce2b5a1d31bb030cd2d3a03b9,0.9453,2,4,2,False,0,train,test,True,1280,1443,
4b3f9fe89534fa5231f41be4a1a6c739,7fbd12db8dceaec4f97268f44853fc57,0.9452,4,2,2,False,5,train,val,True,122,353,
a213e4e689988738b8fb764e958ca497,d8c62816ea17d4c932ed87af94647142,0.9452,2,3,2,True,0,test,train,True,488,983,
8dbedd97ed2b7b01525d6800d52ae073,b1f6f5539ae4fdb9b931788dda704712,0.945,2,12,2,False,3,val,train,True,378,617,
3e3d938e4279c4339473f26a7eb5020e,bfc0f3be45e3eff66989c2553cf39436,0.9449,3,8,3,False,3,val,train,True,76,1387,
92d2d3c1efe901481be93f2f1b4cc2df,edb53390a53397b29cb85e21501b8efb,0.9449,3,7,3,False,3,train,val,True,398,1230,
3a4465af672ccb78b09364132ba9e4d4,e49bc96b36f660bf3aa433ef119066eb,0.9448,3,10,3,False,2,train,val,True,80,1120,
ac6110478f6edbee89ae89481e94b275,d49075075de98ba225b3306bc8cfca44,0.9448,5,3,3,False,4,val,test,True,572,948,
166f7618e2d9e5c9b05e4dd358f7659e,d0722f1c8a76133ce8400a4c1dafce5a,0.9447,3,23,3,False,5,test,train,True,13,909,
6226ebfc1f9b743a8b02db4eb7145738,d1a9750fbe2b10c8d52dfddf4cb1bde3,0.9447,3,36,3,False,2,train,val,True,617,1120,
c2296406fa9de6a029e798d89a1c8734,f236820cf87ca90929a81b8f4b2a3e3e,0.9446,3,37,3,False,0,val,train,True,769,1348,
35c7912e941c9bf21594deeda6c891e2,f3e61a3dec438a366b62df1db47a4cd3,0.9445,3,3,3,True,3,val,train,True,76,1307,
3f1932eefb6de2c9b6666565a6b93765,99f60de23ae443fc267155050cf905eb,0.9445,40,2,2,False,2,test,val,True,930,437,
85b43e64b68fce39237fcfaf32d5a7d7,ee810ac96bd9f15f5e06c372f6908c8c,0.9442,3,4,3,False,0,test,train,True,1443,1254,
3d3988b1b72273ee018b40c5acd51e43,a288e70d5f393dd6d804ad5e024cb5d3,0.9439,2,13,2,False,5,test,train,True,318,1314,
957b6739a057adf1eef9ff91f31afe43,975e3dab22e437d040f2fd296a8d038f,0.9439,6,2,2,False,0,test,train,True,705,964,
a2fb69954b14fe15857b0f54515fc745,fb85ad4fd2bc74adf94bd9cc36ee63da,0.9439,2,25,2,False,0,val,train,True,495,1408,
bec80e876b9ffa8f24cf85beaa431667,fb85ad4fd2bc74adf94bd9cc36ee63da,0.9439,3,24,3,False,0,val,train,True,739,1408,
4e8d7f8d403847cc6c2f08d80f4ba223,edb53390a53397b29cb85e21501b8efb,0.9438,3,11,3,False,3,test,val,True,786,1230,
044b0937a90ecc3347acac21e9cd39f6,0a836ea85157d6e0b92371d8ae18a55c,0.9437,4,2,2,False,5,train,test,True,401,37,
0e6ba66e0b6faf748d29425b8fef9d79,c8a621362f5189faa7df3a4e475126dc,0.9437,23,2,2,False,3,test,train,True,519,832,
e05f477f1d1693f8b4a5e629bb0745b2,ec009ae101199666b6840588867fc1d6,0.9437,3,49,3,False,5,test,train,True,1070,1212,
4b3f9fe89534fa5231f41be4a1a6c739,886f91a0a9f9a927fe33dbd434397ae5,0.9436,5,3,3,False,5,train,val,True,122,353,
68f5d0cf51594a0eea7f8d19447d4d61,99f60de23ae443fc267155050cf905eb,0.9436,37,3,3,False,2,train,val,True,1414,437,
a5dbc558ca9c9612b608645238c15129,d1baa7e7eae6ec14a7342a27ab6a4b37,0.9436,18,2,2,False,3,train,val,True,521,922,
1e0379988bc494245913cc4bb10fb8c1,3babb9b35e40e2bea17239a5a3ffeaec,0.9434,8,3,3,False,3,val,train,True,56,398,
a0e3ae771cc087ecfd5251a95043f1f0,e29f49849de6ff182d115fe2aa6cac3a,0.9434,2,12,2,False,3,train,val,True,927,1098,
848d1942cc5b7feb97cc03d3ad08d6f9,c24be4bf9e9be5e7898cdd383233813b,0.9433,26,3,3,False,1,train,val,True,573,918,
d4dcb1cd15053d17de19d2d63ddcb173,da558caad449f980ef35d87f9bfc2fa4,0.9433,54,3,3,False,4,train,test,True,1057,1197,
51aa1de7c4bbf08d3dacf37183832cbe,98b0be22ce1333d629294c2748a81ed7,0.9432,3,30,3,False,4,train,val,True,332,1300,
427f804eef0ccf5d4f858288d6399c7d,8b8338194dd8175d057bdc068ba44945,0.9432,4,3,3,False,0,train,val,True,1199,369,
59d833e569743be1b04d6494358ed3ff,b13078f2ae0a4dd072a3509ab1b1a0f0,0.9431,3,11,3,False,0,train,test,True,141,1470,
86a2e973602ec382660c072fa42ca670,b4f0d7902a6f054dd1236f880fe1b872,0.9431,17,3,3,False,2,test,train,True,336,699,
35b5971800492e04d2ecd6b3439b0017,479200a381febadfd767615fbe77c3ea,0.943,25,2,2,False,2,train,test,True,375,419,
b73bbfdac8fa640a792316345615b313,dbd4f6f4fee92f77e8847f704635df6a,0.943,37,2,2,False,5,train,val,True,659,1013,
30eb8e531d1c9116964b7fbf45bf95bc,7bd46f8d2cc1f459bd176828df350655,0.9429,8,2,2,False,4,train,test,True,1162,356,
01d647e17ee868d2991c73a247c28cf9,a5dbc558ca9c9612b608645238c15129,0.9428,2,19,2,False,3,val,train,True,922,521,
339af1c837c6046bcf11ef8f6ee7a3c3,51dabbb3c216c71fa662fbad9f947939,0.9427,30,3,3,False,4,test,train,True,213,343,
4607eab3c100ba73a7815b20fb2f3cdb,a213e4e689988738b8fb764e958ca497,0.9427,4,3,3,False,0,train,test,True,1019,488,
dee6f372d17c4f4457948f38d13970e9,f75c7cec3ddc9fbff27aca59b01c5bf5,0.9425,2,23,2,False,3,train,test,True,1047,1357,
8dc97d161e376446e0f2a80b6dbde788,99fb9478334093d729eeb281d522ed63,0.9423,7,3,3,False,3,train,test,True,1047,436,
0c884ecf6571905365546a078c02133b,92d9151ac1696151907d63db1116efa1,0.9421,11,3,3,False,3,train,val,True,1473,1136,
d79ef0a1d3b33827f0dcd0788bfaaeb2,db6bda8b9e54352f83df9308c7b200ad,0.9421,3,2,2,True,5,test,train,True,974,1471,
f1f5f493f2f436a7049f899b4ca4bac6,f9c0aa4cd5ad8ff43fcd67fd626964b0,0.9421,11,3,3,False,4,train,test,True,1024,1438,
0d495f9f23cac774653c41214c574425,f7d2a425f1cd82d6c06dc1b0fb0af869,0.942,3,2,2,True,0,val,train,True,195,1363,
b6f1c3c748055235a8130ee71f4d3efa,dd6ded8699cc4d3bf62c7e961b8a70ec,0.9419,3,103,3,False,0,test,val,True,655,1031,
08e90c44bcfe29aa64beff429f94e291,a0d4b7a115f83077d88361dd38399cf7,0.9417,124,2,2,False,1,train,val,True,816,480,
42482ed25f9001ae44f6148432da91d7,b405faaaaf67c571d5d64206eb162878,0.9417,9,2,2,False,5,test,train,True,1297,1373,
2bb4f3202acd0b3cd10ffae292b6edf8,2bed4be8e6d950d76394d0552c59ddfa,0.9416,6,2,2,False,0,val,test,True,837,44,
864442925e04b7c4018f5c6eeb021212,fb85ad4fd2bc74adf94bd9cc36ee63da,0.9416,2,35,2,False,0,test,train,True,854,1408,
b73bbfdac8fa640a792316345615b313,d1df1946a0d00bdf843cbbedbe98fa4b,0.9416,41,3,3,False,5,train,val,True,659,1013,
c517993657aadfd868d6760a5136df94,eb18e2e49ff4b26634ed4737a7d48b2a,0.9415,13,2,2,False,4,train,test,True,798,1197,
07809f40e0b2b07d9c4b9d6600673102,e175edbb01ee93372ae54bdc1734bcf5,0.9409,2,3,2,True,0,test,train,True,47,99,
436fe677570dbf833a4298a1f0346edf,64fb4585a1a2f2ec2cdfe6e0e831dddf,0.9407,2,159,2,False,0,val,train,True,475,1200,
0feceea983889baf5672d8caa4e22781,3517a8727c26bcdb6846648c9867692a,0.9406,3,7,3,False,4,train,val,True,832,572,
166f7618e2d9e5c9b05e4dd358f7659e,79651b24fbb072aba80cd457ccee57f8,0.9406,6,2,2,False,5,test,val,True,13,294,
a8e5f38315214944e502edfdc986ea2f,eb846d2f14749c4913bf0affa0578d8d,0.9406,3,15,3,False,5,train,val,True,810,1203,
283624a201d08d9abc72c51af1da7923,cca735c397880e88192e97d68b97754e,0.9406,11,2,2,False,1,val,train,True,471,869,
345f3e86a3dcc26dce73ceeacc5a4a0a,3babb9b35e40e2bea17239a5a3ffeaec,0.9405,2,6,2,False,3,val,train,True,56,398,
15081ecc0dd0de8694dd86e1dab23e54,cafac2ca8ceb7ff02a90fc2a2094def5,0.9404,4,2,2,False,0,train,test,True,141,854,
af71c423997e01b837567d16bcced649,dbd4f6f4fee92f77e8847f704635df6a,0.9404,75,3,3,False,5,train,val,True,595,1013,
b339154c789a5103d16f3cde70f20fb9,f0f6097376bf887f51d552bd033ae5d7,0.9403,31,2,2,False,2,train,test,True,375,1275,
34f9cb8a992bc7fab6593d27d59f6abe,498406f8f2e057bd58e5ec040e78c3ba,0.9402,3,39,3,False,0,val,train,True,467,100,
57ac237fd7804341517927ced4353c71,dbd4f6f4fee92f77e8847f704635df6a,0.94,3,5,3,False,5,test,val,True,1375,1013,
166f7618e2d9e5c9b05e4dd358f7659e,7f4419ddb342092c27f745f7962fa7cd,0.94,8,2,2,False,5,test,val,True,13,294,
265e7f265773d27e1770a3cd3ce05677,c6441fa162ce23651c241f1014f96681,0.9853,3,2,2,True,0,train,train,False,767,1225,
318cb948ba8cb28995204b0a7ebba6d4,d8b48c0404394e83af61c15ad7eea1a3,0.9851,2,3,2,True,1,train,train,False,152,1189,
a3fa13e9535729ec9cb08f17bc8c03cc,a45b686526ef8327fbd9e8b770984567,0.9844,4,3,3,False,0,train,train,False,767,1225,
264e5e8732450598190acec51da65cdc,85b7018a9e5287342a1392fb02ce24a1,0.9841,3,2,2,True,0,train,train,False,767,560,
621f180f39962cf8dc87f62cf681200b,af6fbe10ab6b3bb50812e4c44b54438f,0.984,5,2,2,False,1,train,train,False,1026,916,
5e063bb2352ec2d6dfefa038d9bcb70d,79538de71a078ec7348f0340f8a7e995,0.9832,2,2,2,True,1,train,train,False,1189,152,
318cb948ba8cb28995204b0a7ebba6d4,5e063bb2352ec2d6dfefa038d9bcb70d,0.983,3,3,3,True,1,train,train,False,152,1189,
6e320ef7485ec6c55962007956985821,bd525e9a428797c9afb48a9ffdbe5160,0.9827,2,2,2,True,0,train,train,False,1225,1132,
265e7f265773d27e1770a3cd3ce05677,cee7b2752a60314af93ae14dae4124ec,0.9825,5,2,2,False,0,train,train,False,767,891,
5edc82d679cc29b4d7720bdc45c1ad45,6e320ef7485ec6c55962007956985821,0.9824,3,4,3,False,0,train,train,False,162,1225,
38a49c3566f387a867629c5f6c31a72a,6e320ef7485ec6c55962007956985821,0.9824,5,3,3,False,0,train,train,False,1132,1225,
599109af85cae9e827c3e89982f0033d,abf5960dc8f8c6ba6b9d987a6dc603c0,0.9823,3,2,2,True,0,train,train,False,1298,824,
79538de71a078ec7348f0340f8a7e995,d8b48c0404394e83af61c15ad7eea1a3,0.9823,3,5,3,False,1,train,train,False,152,1189,
bb66f91b996df6a4a78aa9b7f3ea844b,bd525e9a428797c9afb48a9ffdbe5160,0.9823,2,4,2,False,0,train,train,False,697,1132,
4d1dc70143798d122476599ffc3df68b,a3fa13e9535729ec9cb08f17bc8c03cc,0.9822,2,6,2,False,0,train,train,False,911,767,
5a147e41134b03ab6a358b3db92d30ef,644c556ebc3fc0c4345e328f8523308c,0.9822,2,2,2,True,0,train,train,False,69,1295,
a45b686526ef8327fbd9e8b770984567,ab106ca32e9155aa7e68eabef8e2ed59,0.9822,7,2,2,False,0,train,train,False,1225,560,
21f3767f9a827e5b9f64d2a47594ad27,5edc82d679cc29b4d7720bdc45c1ad45,0.9821,2,4,2,False,0,train,train,False,671,162,
7641921e308edd4de40ad5f83db43a04,d086283d558caa08041b9f13b1580737,0.9821,2,2,2,True,0,train,train,False,937,1004,
a3fa13e9535729ec9cb08f17bc8c03cc,c6441fa162ce23651c241f1014f96681,0.9821,7,3,3,False,0,train,train,False,767,1225,
344764125b7586cb29d3af60106bd807,fc841358b1ae7c119b6224d0076046f4,0.982,2,2,2,True,1,train,train,False,811,1389,
21f3767f9a827e5b9f64d2a47594ad27,cee7b2752a60314af93ae14dae4124ec,0.9818,3,3,3,True,0,train,train,False,671,891,
531ce6a7fd3f8699de151e1f07b57970,84f400518ff3cba2786849ea4dc3bbfb,0.9811,3,2,2,True,0,train,train,False,663,804,
a45b686526ef8327fbd9e8b770984567,c20411ec6a9141978e0712711bdfe0f0,0.9811,8,2,2,False,0,train,train,False,1225,767,
5edc82d679cc29b4d7720bdc45c1ad45,6bfa122b5832ffd442a8123153f5d252,0.981,5,2,2,False,0,train,train,False,162,1382,
589c60dd4940000360acc551fd112705,91dd982fbff7aa72802fbd7391cd2eff,0.9808,2,3,2,True,0,train,train,False,1117,697,
a2847e414d4c2268731dbfe0281c0123,b0b0bb292409f1613351c5a4c2f6a25a,0.9808,2,3,2,True,4,train,train,False,1382,911,
8fb12946881047895dd14ed095a99367,fc841358b1ae7c119b6224d0076046f4,0.9807,3,4,3,False,1,train,train,False,811,1389,
2362d93816e6dff7db5f3de85b660777,344764125b7586cb29d3af60106bd807,0.9806,2,3,2,True,1,train,train,False,1389,811,
310c156419ea422872c92052fddd902b,6e320ef7485ec6c55962007956985821,0.9806,2,9,2,False,0,train,train,False,1132,1225,
4e80b5738f591c7d0d91889c2bdfd39d,c6441fa162ce23651c241f1014f96681,0.9805,2,5,2,False,0,train,train,False,916,1225,
11312ffaf33b8252eef70f9274d540ac,5edc82d679cc29b4d7720bdc45c1ad45,0.9804,3,7,3,False,0,train,train,False,560,162,
6976004fb0e04f4435b0e1e127032881,96336251e59082cafc68f051bc448392,0.9804,2,3,2,True,0,train,train,False,916,986,
745ff65e8c4d1006694049e1da8b938b,ef9853b01c42ddaeaad2b6261652f13e,0.9804,2,2,2,True,0,train,train,False,1061,1255,
bd525e9a428797c9afb48a9ffdbe5160,dd4a6b2c2370f47add9ec08e2f7e7458,0.9804,5,2,2,False,0,train,train,False,1132,916,
4a3e6e77b42a7e8f8b2dec472667bdbe,d8b48c0404394e83af61c15ad7eea1a3,0.9803,2,6,2,False,1,train,train,False,152,1189,
7641921e308edd4de40ad5f83db43a04,dafa723ac789768ed1e863cce1681e4f,0.9803,4,2,2,False,0,train,train,False,937,1004,
2e5002e01c53488e4f40c4a68b3cd4b6,41a057757b0520ff53068b6dcce9731e,0.9801,2,2,2,True,0,train,train,False,136,911,
11312ffaf33b8252eef70f9274d540ac,d1de8d4b1b39a0daeb0038f93931665d,0.98,5,2,2,False,0,train,train,False,560,1132,
19638106770d8d0494e4d1ccf64e1662,745ff65e8c4d1006694049e1da8b938b,0.9799,3,3,3,True,0,train,train,False,162,1061,
310c156419ea422872c92052fddd902b,cee7b2752a60314af93ae14dae4124ec,0.9798,3,8,3,False,0,train,train,False,1132,891,
7788ddca67e3faf4da246eacc60675a3,8aeccaf12d3173a0c09f873be67be5a5,0.9798,2,2,2,True,0,train,train,False,636,1223,
1eac3c664f2d65ed9aa575797fa5a682,6b356b6a114a7663f2dbe960f217601c,0.9797,2,2,2,True,4,train,train,False,404,327,
714fe03e012bb674fd7f3fc8f6763c3e,7bed5662489bd913da7e9792f715c1ed,0.9795,2,7,2,False,0,train,train,False,117,1061,
5a6b69b21fd586cb4d71597a614c07e5,b6ded09044a0e4415d7c2424f3597e3e,0.9794,3,2,2,True,0,val,val,False,188,654,
265e7f265773d27e1770a3cd3ce05677,e0c370969267c34db431130a881e72f4,0.9794,9,2,2,False,0,train,train,False,767,911,
1e1f00a9410f29e4d4c9920530d883c0,aa176f6d6e5674ccf6e19ef3aeb3e243,0.9793,2,3,2,True,5,train,train,False,135,548,
62bfdd9e66e2cfee7f6e69c7d22b11f2,f659913017aab32c0ac0d88d0ecfe62c,0.9793,2,2,2,True,1,train,train,False,1217,971,
08347bf830e78903e36a81168c4342f9,2362d93816e6dff7db5f3de85b660777,0.9792,3,3,3,True,1,train,train,False,225,1389,
589c60dd4940000360acc551fd112705,6e320ef7485ec6c55962007956985821,0.9792,3,11,3,False,0,train,train,False,1117,1225,
d086283d558caa08041b9f13b1580737,eda92317b583435a810cac1dc7bb8025,0.9792,3,4,3,False,0,train,train,False,1004,937,
a3fa13e9535729ec9cb08f17bc8c03cc,e0c370969267c34db431130a881e72f4,0.9792,11,3,3,False,0,train,train,False,767,911,
1e4a12af1b4c664a5f7c2b4460a1aead,eef409493827bfb3b3d0e74e156923d4,0.979,2,2,2,True,0,train,train,False,1033,1246,
2ff57a1bdcf1e23c8a7ee5b37e4c3aba,6976004fb0e04f4435b0e1e127032881,0.979,2,3,2,True,0,train,train,False,986,916,
310c156419ea422872c92052fddd902b,77a4c2c4f65015fe548e5c07db9e805d,0.979,5,3,3,False,0,train,train,False,1132,891,
977a4281401b63f74739845b3ec98023,bb66f91b996df6a4a78aa9b7f3ea844b,0.9789,3,3,3,True,0,train,train,False,1132,697,
37f2d6ab184a9f4a3d3eedf3aa35dff9,e5e5afaa4adc21dd69b387dbcb91aa74,0.9788,2,2,2,True,0,train,train,False,891,1298,
41a057757b0520ff53068b6dcce9731e,aebe292567e0f8447fdc94994189a80a,0.9788,3,2,2,True,0,train,train,False,911,588,
69ec87fc8b561ab7d3ba7b86b10e2356,cee7b2752a60314af93ae14dae4124ec,0.9788,2,13,2,False,0,train,train,False,671,891,
7bed5662489bd913da7e9792f715c1ed,aebe292567e0f8447fdc94994189a80a,0.9788,8,3,3,False,0,train,train,False,1061,588,
531ce6a7fd3f8699de151e1f07b57970,df83132f9e6a7c8337e6cd91270f8f7d,0.9788,4,3,3,False,0,train,train,False,663,1056,
265e7f265773d27e1770a3cd3ce05677,618efc798c3906c2dc60618853c7e2e2,0.9787,11,2,2,False,0,train,train,False,767,171,
3d334ec1be0544fd6fff794a77631eef,f6b3c12a983a398bfafee0027cf523d5,0.9787,4,2,2,False,0,train,train,False,1061,824,
11312ffaf33b8252eef70f9274d540ac,69ec87fc8b561ab7d3ba7b86b10e2356,0.9786,10,3,3,False,0,train,train,False,560,671,
a0a19caa7f2b6ff84b3e5cf0aa3fc68e,b604630290e6316c1cbc586733ed08c1,0.9786,2,2,2,True,0,train,train,False,1183,1202,
ab17f187d0cf1522c838108906131162,ffe06afd66a93258f8fabdef6044e181,0.9786,3,4,3,False,0,train,train,False,1132,1301,
2673584f9398ce0acb21a86a1a711088,618efc798c3906c2dc60618853c7e2e2,0.9785,2,3,2,True,0,train,train,False,1354,171,
37e79d004dc122c05eab8e55f22214d0,4a3e6e77b42a7e8f8b2dec472667bdbe,0.9785,2,5,2,False,1,train,train,False,285,152,
6f5722cf3b8e5a90dc1e0eff127c4632,714fe03e012bb674fd7f3fc8f6763c3e,0.9785,4,3,3,False,0,train,train,False,1183,117,
6976004fb0e04f4435b0e1e127032881,995b9aea3d7f6ccda0440b9ec2bfc058,0.9785,4,3,3,False,0,train,train,False,916,986,
589c60dd4940000360acc551fd112705,80645c22c26e113e14fd16a0fa837f54,0.9784,6,3,3,False,0,train,train,False,1117,1132,
86ac44c7c69cbaec3cb234023c436341,96c62d8799651597247be49bf790d585,0.9784,2,4,2,False,0,train,train,False,1298,470,
19638106770d8d0494e4d1ccf64e1662,baae8c3655a07ca543a7baa09b29bb52,0.9784,4,3,3,False,0,train,train,False,162,1290,
bf990806f56c05b04af0ce599a4541bb,f95c0c54f064c14c0502f2b2d12f03ba,0.9784,2,2,2,True,0,train,train,False,746,1385,
abf5960dc8f8c6ba6b9d987a6dc603c0,e5e5afaa4adc21dd69b387dbcb91aa74,0.9784,4,3,3,False,0,train,train,False,824,1298,
37e79d004dc122c05eab8e55f22214d0,66c3f1134c199363086f278ec30c3e7a,0.9783,3,2,2,True,1,train,train,False,285,661,
516598fef0cb4c22e42999b3df120e2c,98744dbf48a8428f1cada3cd7782ac92,0.9783,2,2,2,True,3,train,train,False,303,1103,
7436cdbf9876ac812cdc3ea7557aadaa,abf5960dc8f8c6ba6b9d987a6dc603c0,0.9783,3,5,3,False,0,train,train,False,1298,824,
9872b4046512bedead9dc84501aed242,f9caed448e138e702ee5a2c906a671fc,0.9782,2,5,2,False,0,train,train,False,1165,1389,
3aeefd7ef9247470d465682c556c0c61,41a057757b0520ff53068b6dcce9731e,0.9781,2,4,2,False,0,train,train,False,1434,911,
75835cc8ccb7fe86356cebdb35006fab,b604630290e6316c1cbc586733ed08c1,0.9781,2,3,2,True,0,train,train,False,1200,1202,
c8cb1c570b772e3f7943e254ba096e9e,ecebd05f42f575630c79ca2c759246c4,0.9781,3,2,2,True,0,train,train,False,1026,1223,
521da07cca3ad8a9615ad591d9375538,85fb392d25b2a8c56e054b2e3cf4b0ad,0.978,3,3,3,True,0,train,train,False,371,1298,
599109af85cae9e827c3e89982f0033d,75d6fbb7553743b1b4231df1f327de28,0.978,8,2,2,False,0,train,train,False,1298,1132,
7d61619d2dfb5efc0f22a4d48775698d,977a4281401b63f74739845b3ec98023,0.978,2,5,2,False,0,train,train,False,1091,1132,
714fe03e012bb674fd7f3fc8f6763c3e,8b6bc283a0d345aaab935989639523eb,0.9779,5,2,2,False,0,train,train,False,117,879,
d086283d558caa08041b9f13b1580737,dd4a6b2c2370f47add9ec08e2f7e7458,0.9779,4,3,3,False,0,train,train,False,1004,916,
0cc2bae4e8f80349576daadd44897024,12691983b96a9e8c7bc067fdd48b8d97,0.9778,2,2,2,True,0,val,val,False,665,472,
1dd96a0c9793cac8d8900c57c3e8a7bf,ba99968b0499b6e2dca442a101a2259c,0.9778,2,4,2,False,2,train,train,False,20,409,
7436cdbf9876ac812cdc3ea7557aadaa,75d6fbb7553743b1b4231df1f327de28,0.9778,5,3,3,False,0,train,train,False,1298,1132,
1eac3c664f2d65ed9aa575797fa5a682,366cff575902d8a3e43cf0634e05d96c,0.9777,3,2,2,True,4,train,train,False,404,327,
6b356b6a114a7663f2dbe960f217601c,94430d425fcce2eb8de96209bbead0c5,0.9777,3,2,2,True,4,train,train,False,327,404,
66c3f1134c199363086f278ec30c3e7a,71e7c927ed3da27ceae3de5699ff2f86,0.9777,4,2,2,False,1,train,train,False,661,911,
7b87b209b60e844a1b74a6e92edaa89b,e1cbad247a96593f8ea911d0edd8cfcb,0.9777,3,3,3,True,0,train,train,False,470,1091,
026081211406349c85c3e5b4fc4b6ff0,8b6bc283a0d345aaab935989639523eb,0.9776,2,3,2,True,0,train,train,False,117,879,
56deba64468141b0968ad8899b121b15,fc547d2e786c1d19163f39dc576c0231,0.9776,2,4,2,False,0,train,train,False,1026,911,
4f06726cf77125734cf939b3ed5978ab,b69f37414ea0d604250324f8bd0e10ec,0.9776,4,2,2,False,2,train,train,False,409,20,
30a54c050c9eb531d2709b05ede484ce,3d334ec1be0544fd6fff794a77631eef,0.9775,3,7,3,False,0,train,train,False,1183,1061,
56deba64468141b0968ad8899b121b15,e5739e452d5b7c5e68c4171ece2557e3,0.9775,3,3,3,True,0,train,train,False,1026,911,
1e1f00a9410f29e4d4c9920530d883c0,28c2858a4d611799f6748464e1eb825d,0.9774,3,3,3,True,5,train,train,False,135,548,
68d72c5e4c104168c1a12ef520fbed6c,fbee536cc1352614dda57bcf0786f387,0.9774,2,3,2,True,3,train,train,False,598,696,
30a54c050c9eb531d2709b05ede484ce,767cafac7ddffdb276f3f31b61c1b7ea,0.9774,4,3,3,False,0,train,train,False,1183,737,
059cbf902c5e42972587c8d17d49efed,96c62d8799651597247be49bf790d585,0.9773,3,5,3,False,0,train,train,False,461,470,
1a66b4d3dbb1089891835d2698c6deec,96aac9c3672cadf72e9e60d634bb145a,0.9773,2,2,2,True,5,train,train,False,65,180,
